Age,Height,Weight,Foot,Country,Player_score
23,185,75,Left,Germany,69
23,192,87,Left,Italy,60
23,179,70,Left,Italy,35
23,185,74,Left,Italy,69
23,180,73,Left,England,97
23,175,67,Left,Italy,97
23,180,76,Left,Italy,5
23,196,87,Left,Germany,83
23,175,72,Left,Italy,14
23,189,77,Left,Germany,88
23,170,64,Left,Germany,98
23,184,74,Left,Germany,48
23,186,78,Left,England,40
23,187,78,Left,England,24
23,190,83,Left,Italy,90
23,186,74,Left,Italy,3
23,168,71,Left,England,5
23,191,86,Left,Italy,91
23,167,61,Left,Germany,80
23,169,66,Left,England,80
23,185,75,Left,Germany,0
23,196,92,Left,Italy,84
23,181,71,Left,Italy,65
23,177,79,Left,Germany,91
23,178,74,Left,Italy,28
23,173,69,Left,Italy,70
23,198,88,Left,England,26
23,188,82,Left,Germany,97
23,167,65,Left,Italy,46
23,187,75,Left,Italy,45
23,181,82,Left,Italy,82
23,179,76,Left,England,52
23,182,76,Left,Germany,1
23,186,83,Left,Italy,43
23,171,67,Left,England,27
23,180,77,Left,England,21
23,175,70,Left,Germany,43
23,186,79,Left,England,76
23,188,78,Left,Italy,1
23,170,63,Left,Germany,79
23,183,75,Left,England,3
23,181,74,Left,Italy,50
23,173,64,Left,Italy,74
23,179,73,Left,Italy,1
23,175,68,Left,England,61
23,181,90,Left,Germany,32
23,177,67,Left,England,14
23,190,85,Left,Italy,57
23,172,70,Left,Germany,0
23,179,70,Left,Germany,43
23,184,68,Left,Italy,62
23,175,75,Left,England,82
23,181,75,Left,Italy,89
23,174,62,Left,Germany,13
23,180,77,Left,Germany,90
23,185,72,Left,England,75
23,194,94,Left,Germany,4
23,172,70,Left,England,61
23,182,75,Left,England,15
23,178,70,Left,England,52
23,188,76,Left,England,61
23,180,75,Left,England,11
23,172,73,Left,Germany,57
23,179,66,Left,Germany,25
23,180,78,Left,Italy,66
23,191,76,Left,Germany,44
23,175,75,Left,Italy,1
23,193,80,Left,England,64
23,187,81,Left,Germany,62
23,180,69,Left,England,74
23,186,77,Left,England,86
23,182,74,Left,England,97
23,189,80,Left,Italy,55
23,184,84,Left,Germany,85
23,177,73,Left,England,4
23,173,68,Left,England,87
23,190,73,Left,Germany,30
23,188,83,Left,England,71
23,173,68,Left,Italy,40
23,180,72,Left,Germany,93
23,180,78,Left,Italy,22
23,182,66,Left,England,45
23,181,67,Left,England,36
23,180,76,Left,England,21
23,188,81,Left,Italy,92
23,178,85,Left,Italy,59
23,180,81,Left,Italy,54
23,186,76,Left,Germany,86
23,183,72,Left,Italy,96
23,196,89,Left,Germany,20
23,188,78,Left,Italy,14
23,180,74,Left,England,96
23,188,80,Left,Germany,81
23,175,70,Left,Germany,57
23,174,65,Left,England,5
23,164,58,Left,England,51
23,166,64,Left,Germany,39
23,182,73,Left,Italy,32
23,185,75,Left,England,84
23,188,96,Left,England,50
23,176,68,Left,Germany,34
23,190,83,Left,Germany,88
23,184,71,Left,Italy,35
23,195,92,Left,Germany,12
23,187,75,Left,Italy,24
23,182,71,Left,England,45
23,180,68,Left,Italy,11
23,188,74,Left,Italy,73
23,170,70,Left,Italy,65
23,184,74,Left,Germany,81
23,180,67,Left,England,73
23,178,75,Left,Germany,90
23,185,80,Left,Germany,51
23,192,86,Left,Germany,32
23,179,74,Left,Germany,53
23,175,68,Left,Italy,98
23,185,69,Left,Italy,60
23,185,72,Left,England,86
23,192,82,Left,England,46
23,183,73,Left,England,4
23,181,74,Left,Germany,39
23,181,70,Left,England,15
23,184,76,Left,Germany,70
23,191,79,Left,Germany,27
23,178,75,Left,England,23
23,170,68,Left,England,43
23,181,74,Left,England,57
23,178,79,Left,Germany,42
23,170,73,Left,England,65
23,189,76,Left,England,83
23,178,70,Left,Germany,61
23,185,67,Left,Italy,65
23,192,84,Left,Italy,5
23,193,96,Left,Germany,4
23,178,70,Left,Italy,81
23,187,80,Left,Italy,6
23,172,70,Left,Germany,13
23,170,67,Left,Italy,51
23,188,79,Left,Italy,93
23,180,79,Left,Germany,39
23,177,65,Left,England,87
23,176,64,Left,Germany,96
23,182,77,Left,England,74
23,172,65,Left,Germany,45
23,179,68,Left,Germany,81
23,191,82,Left,England,66
23,192,87,Left,Italy,45
23,188,82,Left,Germany,82
23,179,73,Left,England,75
23,188,84,Left,England,63
23,183,78,Left,England,39
23,180,75,Left,England,3
23,183,78,Left,Italy,9
23,196,88,Left,Italy,26
23,184,74,Left,Italy,77
23,178,73,Left,England,31
23,180,70,Left,Italy,83
23,178,65,Left,Germany,57
23,178,71,Left,Germany,45
23,175,65,Left,England,59
23,178,71,Left,Germany,3
23,173,67,Left,Germany,34
23,193,89,Left,England,39
23,186,75,Left,Germany,23
23,178,71,Left,England,73
23,185,88,Left,Italy,91
23,176,65,Left,Italy,71
23,169,67,Left,Italy,63
23,186,78,Left,Italy,85
23,178,75,Left,Germany,6
23,173,70,Left,Italy,91
23,183,79,Left,Germany,9
23,181,74,Left,England,9
23,193,83,Left,Italy,63
23,170,70,Left,Italy,60
23,186,73,Left,Germany,69
23,188,79,Left,Italy,55
23,189,75,Left,England,97
23,166,64,Left,Italy,85
23,183,70,Left,England,7
23,188,76,Left,Italy,74
23,180,78,Left,Italy,37
23,184,78,Left,Germany,13
23,180,80,Left,Germany,82
23,183,78,Left,Italy,83
23,188,84,Left,Italy,13
23,188,85,Left,Germany,67
23,183,79,Left,England,91
23,183,81,Left,Italy,96
23,190,77,Left,Italy,68
23,167,76,Left,England,56
23,172,62,Left,Italy,43
23,186,82,Left,Germany,59
23,183,76,Left,Germany,62
23,175,73,Left,Germany,98
23,185,82,Left,England,72
23,183,68,Left,Germany,15
23,170,69,Left,Italy,87
23,179,74,Left,Italy,88
23,184,72,Left,Germany,96
23,178,76,Left,Germany,30
23,173,74,Left,England,46
23,182,77,Left,Italy,24
23,186,78,Left,Germany,21
23,197,92,Left,Italy,82
23,190,83,Left,Italy,61
23,185,81,Left,Germany,77
23,193,87,Left,England,60
23,178,67,Left,England,6
23,168,66,Left,England,93
23,193,71,Left,Germany,42
23,193,93,Left,Germany,20
23,186,80,Left,England,77
23,178,70,Left,Germany,62
23,177,68,Left,England,94
23,178,74,Left,Italy,71
23,171,70,Left,Italy,58
23,186,77,Left,Italy,86
23,185,86,Left,England,32
23,183,75,Left,Italy,85
23,180,77,Left,Italy,26
23,186,80,Left,England,12
23,179,70,Left,Germany,81
23,180,80,Left,Italy,88
23,180,78,Left,Germany,97
23,173,67,Left,Germany,29
23,181,70,Left,England,28
23,186,77,Left,Italy,14
23,181,76,Left,England,83
23,177,70,Left,England,49
23,172,69,Left,England,11
23,190,80,Left,Germany,42
23,190,80,Left,Germany,93
23,175,65,Left,Germany,37
23,179,76,Left,Italy,53
24,189,82,Right,Italy,66
24,165,60,Right,Italy,42
24,191,84,Right,Germany,89
24,190,94,Right,Italy,49
24,191,78,Right,Germany,20
24,189,85,Right,Italy,27
24,181,75,Right,Italy,75
24,192,90,Right,Italy,12
24,179,73,Right,Germany,96
24,188,77,Right,Italy,23
24,190,85,Right,Italy,7
24,179,70,Right,Germany,35
24,179,70,Right,Germany,17
24,172,72,Right,Italy,44
24,183,77,Right,England,37
24,185,82,Right,Germany,74
24,181,68,Right,Germany,43
24,180,70,Right,Italy,13
24,191,82,Right,Germany,90
24,196,95,Right,Italy,19
24,175,70,Right,Italy,41
24,174,71,Right,Germany,36
24,180,66,Right,Italy,86
24,176,76,Right,England,95
24,180,77,Right,England,72
24,173,62,Right,England,71
24,167,59,Right,Italy,70
24,184,77,Right,Germany,57
24,191,91,Right,Italy,76
24,181,71,Right,England,94
24,169,64,Right,England,61
24,183,85,Right,Germany,70
24,181,79,Right,Italy,75
24,181,72,Right,England,83
24,188,83,Right,England,58
24,193,78,Right,England,63
24,189,87,Right,Italy,48
24,174,69,Right,England,82
24,182,74,Right,Italy,31
24,179,81,Right,Italy,70
24,180,75,Right,England,83
24,195,94,Right,Italy,10
24,178,72,Right,England,73
24,180,78,Right,Italy,11
24,178,74,Right,England,83
24,172,67,Right,Germany,98
24,182,76,Right,England,83
24,164,60,Right,England,17
24,170,67,Right,England,8
24,186,82,Right,Germany,48
24,181,69,Right,England,15
24,180,75,Right,Germany,59
24,182,71,Right,England,16
24,169,63,Right,England,14
24,186,77,Right,Italy,26
24,171,75,Right,Italy,51
24,171,66,Right,England,38
24,184,79,Right,Germany,34
24,179,75,Right,Germany,56
24,178,68,Right,Italy,88
24,170,65,Right,England,90
24,187,85,Right,Germany,77
24,185,75,Right,Germany,42
24,184,82,Right,England,19
24,182,69,Right,Germany,25
24,170,69,Right,Germany,89
24,175,62,Right,England,80
24,183,70,Right,Italy,59
24,199,98,Right,Italy,5
24,188,80,Right,Italy,40
24,186,82,Right,Germany,86
24,183,74,Right,Italy,9
24,171,61,Right,Germany,7
24,191,82,Right,England,56
24,172,69,Right,England,30
24,189,74,Right,England,58
24,178,72,Right,Italy,7
24,185,79,Right,Germany,65
24,176,67,Right,England,43
24,186,77,Right,Italy,80
24,180,70,Right,Italy,57
24,169,64,Right,Italy,63
24,182,79,Right,Italy,27
24,179,72,Right,England,73
24,185,85,Right,England,97
24,178,70,Right,Germany,87
24,190,88,Right,Italy,34
24,180,69,Right,Germany,24
24,180,72,Right,England,59
24,179,72,Right,England,33
24,173,67,Right,Germany,71
24,176,70,Right,Italy,57
24,181,82,Right,Italy,85
24,190,76,Right,Germany,2
24,185,86,Right,Italy,35
24,180,68,Right,Germany,3
24,194,100,Right,England,38
24,182,75,Right,England,91
24,178,73,Right,England,30
24,194,82,Right,England,41
24,180,80,Right,Italy,56
24,175,80,Right,England,24
24,183,70,Right,Italy,39
24,182,74,Right,Italy,71
24,187,69,Right,Italy,68
24,185,76,Right,England,58
24,179,70,Right,England,86
24,183,82,Right,England,32
24,186,75,Right,Italy,28
24,181,84,Right,England,35
24,179,74,Right,Italy,35
24,178,78,Right,Italy,22
24,176,73,Right,Germany,45
24,185,82,Right,Germany,35
24,191,81,Right,Germany,78
24,189,79,Right,England,48
24,192,85,Right,England,18
24,169,65,Right,Italy,89
24,196,88,Right,Germany,62
24,183,74,Right,England,58
24,173,67,Right,England,46
24,181,74,Right,Germany,17
24,169,62,Right,Germany,66
24,180,72,Right,Germany,46
24,177,70,Right,England,3
24,171,65,Right,England,35
24,183,76,Right,Italy,34
24,191,82,Right,Germany,64
24,181,79,Right,England,58
24,185,86,Right,Germany,96
24,187,80,Right,England,26
24,184,77,Right,Italy,0
24,172,75,Right,Italy,73
24,175,72,Right,Italy,45
24,185,85,Right,England,91
24,191,85,Right,Italy,36
24,184,76,Right,Italy,89
24,174,78,Right,Italy,15
24,171,66,Right,Germany,32
24,172,63,Right,Germany,76
24,184,71,Right,England,6
24,185,69,Right,Italy,46
24,186,81,Right,Germany,84
24,184,81,Right,Italy,90
24,180,79,Right,Italy,36
24,170,68,Right,Germany,23
24,175,66,Right,England,66
24,194,80,Right,England,57
24,187,76,Right,England,78
24,177,72,Right,Germany,30
24,173,65,Right,England,78
24,178,72,Right,Italy,43
24,170,70,Right,Italy,15
24,189,87,Right,England,23
24,180,73,Right,Germany,92
24,169,74,Right,Germany,41
24,178,74,Right,England,20
24,176,70,Right,Italy,85
24,170,70,Right,England,4
24,178,73,Right,Germany,0
24,190,78,Right,Germany,57
24,174,65,Right,England,0
24,183,78,Right,England,13
24,190,85,Right,Germany,64
24,180,78,Right,Germany,74
24,183,81,Right,Germany,84
24,190,78,Right,Italy,7
24,183,78,Right,Italy,2
24,186,81,Right,Germany,96
24,181,68,Right,Italy,33
24,174,70,Right,England,3
24,181,72,Right,England,73
24,183,80,Right,Italy,59
24,181,82,Right,England,5
24,173,73,Right,England,70
24,178,74,Right,England,92
24,175,71,Right,Italy,70
24,173,75,Right,Italy,12
24,193,90,Right,Italy,81
24,189,85,Right,Italy,95
24,182,70,Right,Italy,66
24,185,78,Right,Germany,18
24,176,71,Right,Germany,64
24,180,70,Right,Italy,63
24,190,88,Right,England,17
24,170,69,Right,Germany,91
24,173,68,Right,Italy,27
24,166,61,Right,Italy,39
24,178,75,Right,England,25
24,186,77,Right,Italy,39
24,188,78,Right,Germany,27
24,172,63,Right,England,84
24,183,80,Right,Germany,53
24,171,62,Right,Italy,38
24,178,78,Right,Italy,12
24,189,80,Right,Germany,29
24,189,80,Right,Italy,43
24,174,66,Right,England,15
24,178,70,Right,Italy,84
24,194,93,Right,Italy,62
24,183,77,Right,England,39
24,184,83,Right,Italy,55
24,186,83,Right,Italy,29
24,170,64,Right,Germany,38
24,180,79,Right,England,89
24,176,67,Right,Italy,46
24,172,66,Right,England,30
24,180,74,Right,England,17
24,190,83,Right,Germany,57
24,191,84,Right,Italy,18
24,180,82,Right,Italy,95
24,189,83,Right,Italy,52
24,181,72,Right,Germany,53
24,175,69,Right,Italy,1
24,190,80,Right,Italy,75
24,183,80,Right,England,52
24,174,67,Right,Germany,82
24,176,68,Right,England,72
24,171,68,Right,Italy,25
24,182,74,Right,Italy,89
24,190,93,Right,England,89
24,187,80,Right,Italy,9
24,183,82,Right,England,50
24,188,84,Right,Germany,4
24,185,84,Right,England,20
24,184,82,Right,England,6
24,184,82,Right,England,77
24,190,80,Right,Germany,39
24,192,84,Right,England,48
24,189,82,Right,Germany,93
24,197,84,Right,Germany,43
24,176,68,Right,Italy,8
24,193,88,Right,Germany,86
24,182,76,Right,England,40
24,192,85,Right,Italy,49
24,181,78,Right,England,19
24,193,79,Right,England,6
24,180,76,Right,England,0
24,180,72,Right,England,1
24,188,84,Right,Italy,39
24,182,81,Right,Germany,82
24,183,84,Right,Germany,72
24,191,86,Right,Germany,20
24,178,71,Right,Italy,28
24,171,74,Right,Italy,50
24,186,81,Right,Italy,83
24,176,83,Right,Germany,59
24,176,63,Right,Germany,39
24,183,79,Right,Germany,6
24,182,76,Right,Germany,16
24,178,72,Right,Germany,88
24,180,68,Right,England,4
24,178,68,Right,England,59
24,185,76,Right,England,43
24,191,88,Right,England,52
24,184,82,Right,Germany,30
24,190,82,Right,Germany,6
24,191,90,Right,England,13
24,170,70,Right,Germany,67
24,183,79,Right,England,7
24,184,78,Right,Italy,22
24,183,70,Right,England,13
24,181,76,Right,Germany,29
24,185,82,Right,Italy,53
24,171,68,Right,Germany,34
24,189,73,Right,Germany,17
24,178,73,Right,England,3
24,184,78,Right,England,84
24,186,80,Right,Italy,97
24,183,78,Right,England,91
24,173,72,Right,Italy,1
24,186,79,Right,England,94
24,185,80,Right,England,83
24,183,79,Right,Germany,30
24,177,76,Right,Italy,39
24,190,80,Right,Germany,65
24,185,80,Right,England,33
24,175,72,Right,Germany,50
24,186,87,Right,Germany,87
24,176,71,Right,Germany,69
24,187,79,Right,England,37
24,188,84,Right,England,7
24,188,81,Right,Italy,0
24,174,68,Right,Germany,29
24,175,68,Right,Germany,30
24,193,85,Right,England,99
24,192,80,Right,England,9
24,190,84,Right,England,49
24,177,75,Right,Germany,77
24,191,96,Right,Italy,67
24,180,71,Right,Italy,22
24,183,82,Right,Germany,11
24,173,69,Right,Germany,59
24,177,78,Right,Germany,50
24,177,81,Right,Germany,94
24,182,75,Right,Italy,49
24,179,77,Right,Italy,46
24,176,66,Right,England,76
24,174,68,Right,Germany,43
24,180,72,Right,England,4
24,189,82,Right,Germany,54
24,185,82,Right,Germany,7
24,178,65,Right,Germany,11
24,178,71,Right,Germany,56
24,178,70,Right,England,34
24,175,69,Right,Germany,24
24,170,75,Right,Italy,31
24,171,64,Right,Italy,74
24,184,78,Right,England,50
24,173,63,Right,England,74
24,191,74,Right,Germany,87
24,174,72,Right,Italy,9
24,180,77,Right,Italy,11
24,188,78,Right,Germany,2
24,188,78,Right,England,25
24,187,80,Right,Italy,90
24,178,72,Right,Germany,86
24,189,78,Right,England,49
24,188,84,Right,Germany,34
24,195,93,Right,Italy,4
24,177,75,Right,Italy,68
24,176,65,Right,Italy,86
24,180,72,Right,England,62
24,181,77,Right,Italy,92
24,186,83,Right,Italy,83
24,168,59,Right,England,59
24,180,77,Right,England,53
24,177,66,Right,Germany,72
24,188,72,Right,England,35
24,168,65,Right,Italy,10
24,183,81,Right,England,46
24,175,70,Right,Germany,52
24,180,74,Right,Germany,60
24,173,68,Right,Germany,27
24,193,90,Right,Italy,74
24,184,79,Right,Germany,15
24,187,84,Right,England,81
24,183,78,Right,Germany,94
24,177,72,Right,Germany,9
24,182,72,Right,Italy,93
24,188,70,Right,England,35
24,186,78,Right,Germany,55
24,182,72,Right,Germany,54
24,186,78,Right,England,6
24,185,73,Right,England,46
24,191,91,Right,England,45
24,178,77,Right,Germany,92
24,178,73,Right,Germany,36
24,196,77,Right,Germany,64
24,185,74,Right,Italy,67
24,173,68,Right,Germany,18
24,193,82,Right,England,5
24,182,81,Right,England,27
24,179,68,Right,England,77
24,187,81,Right,Germany,69
24,181,73,Right,Germany,48
24,177,76,Right,Italy,93
24,175,70,Right,Italy,8
24,180,74,Right,England,52
24,179,76,Right,England,96
24,176,62,Right,Germany,12
24,182,70,Right,Germany,8
24,187,77,Right,England,71
24,167,72,Right,Italy,46
24,190,83,Right,England,75
24,180,65,Right,Italy,58
24,188,75,Right,Italy,5
24,185,73,Right,Italy,70
24,181,79,Right,Italy,29
24,171,74,Right,Italy,35
24,188,85,Right,Germany,97
24,186,78,Right,England,72
24,189,77,Right,England,39
24,183,80,Right,Germany,38
24,181,74,Right,Italy,86
24,176,76,Right,Germany,45
24,189,85,Right,Germany,23
24,193,85,Right,Germany,89
24,178,73,Right,Germany,78
24,177,74,Right,England,23
24,169,73,Right,Italy,14
24,182,75,Right,Germany,38
24,180,74,Right,Germany,58
24,177,75,Right,Germany,71
24,181,74,Right,England,23
24,170,65,Right,England,11
24,175,73,Right,Italy,11
24,180,75,Right,England,1
24,175,70,Right,England,85
24,187,82,Right,England,49
24,191,88,Right,Italy,46
24,197,95,Right,Germany,65
24,191,94,Right,England,84
24,188,81,Right,England,27
24,189,78,Right,Italy,32
24,191,85,Right,Germany,64
24,182,77,Right,Germany,53
24,182,74,Right,England,79
24,187,80,Right,Germany,45
24,167,70,Right,Italy,20
24,171,71,Right,Germany,1
24,179,82,Right,Germany,61
24,173,58,Right,Italy,65
24,187,81,Right,Italy,18
24,188,85,Right,England,2
24,190,91,Right,Italy,2
24,180,71,Right,England,45
24,181,76,Right,England,34
24,167,68,Right,England,57
24,175,75,Right,Italy,16
24,169,63,Right,England,19
24,196,94,Right,Italy,47
24,194,91,Right,England,17
24,174,66,Right,Italy,93
24,186,81,Right,Italy,57
24,181,76,Right,Germany,7
24,190,88,Right,Italy,9
24,181,73,Right,Italy,31
24,170,68,Right,Italy,5
24,190,78,Right,England,43
24,192,76,Right,Italy,71
24,188,88,Right,Germany,43
24,176,79,Right,England,36
24,187,77,Right,England,86
24,184,68,Right,England,49
24,185,86,Right,Italy,21
24,170,70,Right,Italy,6
24,195,93,Right,Italy,47
24,170,71,Right,Italy,72
24,184,72,Right,England,34
24,186,81,Right,Italy,1
24,172,76,Right,Germany,93
24,188,85,Right,Italy,55
24,185,81,Right,Germany,59
24,183,83,Right,Italy,37
24,172,67,Right,England,15
24,178,75,Right,Italy,59
24,180,70,Right,Germany,3
24,194,89,Right,England,63
24,180,70,Right,Germany,63
24,172,73,Right,Germany,72
24,184,78,Right,England,61
24,179,78,Right,Germany,59
24,190,86,Right,Italy,51
24,188,75,Right,Germany,12
24,185,72,Right,England,89
24,185,79,Right,Italy,74
24,189,80,Right,England,44
24,187,87,Right,England,51
24,169,71,Right,England,59
24,182,82,Right,Italy,31
24,185,84,Right,Germany,35
24,174,75,Right,Germany,66
24,181,73,Right,Germany,1
24,185,75,Right,England,20
24,193,82,Right,England,95
24,171,70,Right,Italy,52
24,178,72,Right,England,74
24,186,77,Right,Italy,34
24,186,83,Right,England,34
24,182,74,Right,Germany,86
24,180,75,Right,Italy,34
24,179,70,Right,Italy,92
24,174,68,Right,Germany,38
24,175,70,Right,Germany,61
24,170,68,Right,England,40
24,175,66,Right,Germany,29
24,174,67,Right,England,97
24,181,72,Right,England,75
24,178,83,Right,England,1
24,175,68,Right,Germany,10
24,187,82,Right,Italy,68
24,184,77,Right,Italy,13
24,183,69,Right,Italy,56
24,178,68,Right,England,65
24,191,81,Right,Germany,35
24,168,64,Right,Germany,76
24,180,82,Right,Italy,36
24,180,71,Right,Germany,55
24,190,82,Right,England,86
24,170,67,Right,England,25
24,178,74,Right,Italy,27
24,183,73,Right,England,52
24,171,70,Right,Germany,19
24,192,88,Right,Germany,51
24,188,85,Right,England,76
24,194,92,Right,Germany,28
24,183,70,Right,Germany,15
24,185,88,Right,England,42
24,183,75,Right,England,3
24,171,70,Right,England,45
24,180,73,Right,England,91
24,188,81,Right,England,21
24,176,66,Right,Germany,96
24,188,83,Right,England,24
24,182,71,Right,Italy,45
24,175,70,Right,England,73
24,184,84,Right,England,10
24,180,76,Right,Italy,16
24,177,66,Right,England,70
24,175,76,Right,Germany,94
24,180,73,Right,Germany,22
24,188,84,Right,Italy,93
24,192,83,Right,Italy,44
24,181,71,Right,England,38
24,184,83,Right,Italy,1
24,182,79,Right,Germany,69
24,180,67,Right,Germany,11
24,176,69,Right,Italy,75
24,182,74,Right,England,5
24,191,80,Right,Italy,85
24,175,70,Right,England,2
24,175,68,Right,England,71
24,193,84,Right,England,82
24,181,73,Right,Italy,56
24,191,83,Right,Italy,10
24,195,86,Right,Germany,74
24,178,70,Right,Italy,47
24,178,67,Right,Italy,27
24,192,88,Right,Italy,36
24,184,73,Right,Germany,78
24,178,71,Right,England,41
24,185,70,Right,England,96
24,191,80,Right,England,46
24,177,71,Right,England,96
24,177,73,Right,Germany,65
24,170,70,Right,Italy,44
24,176,65,Right,Italy,34
24,183,80,Right,England,14
24,188,82,Right,Italy,98
24,183,76,Right,Italy,26
24,188,85,Right,England,61
24,173,71,Right,Germany,59
24,185,77,Right,England,40
24,194,90,Right,Germany,85
24,172,70,Right,Italy,46
24,173,76,Right,Germany,22
